,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
245,"$550,000 ",0,"$560,000",0.88,-,Jan Mursak,LW,-,Detroit Red Wings 2012-2013 Salary Cap ,"$550,000 ",-
246,"$533,333 ",24,"$307,317",0.85,-,Cory Emmerton,C,-,Detroit Red Wings 2012-2013 Salary Cap ,"$533,333 ",-
247,"$523,888 ",22,"$525,000",0.84,-,Brian Lashoff,D,-,Detroit Red Wings 2012-2013 Salary Cap ,"$523,888 ","$525,000"
248,"$7,142,875 ",33,"$4,181,195",12.22,-,Brian Campbell,D,-,Florida Panthers 2012-2013 Salary Cap ,"$7,142,875 ","$4,181,195"
249,"$4,500,000 ",28,"$2,634,146",7.70,-,Tomas Fleischmann,LW,-,Florida Panthers 2012-2013 Salary Cap ,"$4,500,000 ","$2,634,146"
250,"$4,400,000 ",26,"$3,600,000",7.53,-,Kris Versteeg,LW,-,Florida Panthers 2012-2013 Salary Cap ,"$4,400,000 ","$3,600,000"
251,"$4,125,000 ",36,"$4,250,000",7.06,-,Ed Jovanovski,D,-,Florida Panthers 2012-2013 Salary Cap ,"$4,125,000 ",-
252,"$4,000,000 ",0,"$2,341,463",6.84,-,Filip Kuba,D,-,Florida Panthers 2012-2013 Salary Cap ,"$4,000,000 ",-
253,"$3,500,000 ",28,"$3,000,000",5.99,-,Scottie Upshall,LW,"$500,000",Florida Panthers 2012-2013 Salary Cap ,"$3,500,000 ","$3,500,000"
254,"$3,100,000 ",29,"$2,400,000",5.30,-,Stephen Weiss,RW,-,Florida Panthers 2012-2013 Salary Cap ,"$3,100,000 ","$2,400,000"
255,"$3,000,000 ",30,"$1,756,098",5.13,-,Tomas Kopecky,LW,-,Florida Panthers 2012-2013 Salary Cap ,"$3,000,000 ","$1,756,098"
256,"$2,500,000 ",21,"$1,170,732",4.28,-,Dmitry Kulikov,D,-,Florida Panthers 2012-2013 Salary Cap ,"$2,500,000 ","$1,170,732"
257,"$1,725,000 ",24,"$1,009,756",2.95,-,Peter Mueller,C,-,Florida Panthers 2012-2013 Salary Cap ,"$1,725,000 ",-
258,"$1,700,000 ",29,"$995,122",2.91,-,Marcel Goc,C,-,Florida Panthers 2012-2013 Salary Cap ,"$1,700,000 ","$995,122"
259,"$1,600,000 ",26,"$936,585",2.74,-,Mike Santorelli,RW,-,Florida Panthers 2012-2013 Salary Cap ,"$1,600,000 ","$936,585"
260,"$1,500,000 ",36,"$878,049",2.57,-,Jose Theodore,G,-,Florida Panthers 2012-2013 Salary Cap ,"$1,500,000 ",-
261,"$1,300,000 ",0,"$585,366",2.22,-,Alexei Kovalev,RW,-,Florida Panthers 2012-2013 Salary Cap ,"$1,300,000 ",-
262,"$1,200,000 ",35,"$643,902",2.05,-,Scott Clemmensen,G,-,Florida Panthers 2012-2013 Salary Cap ,"$1,200,000 ","$643,902"
263,"$1,070,000 ",20,"$900,000",1.83,-,Quinton Howden,LW,"$90,000",Florida Panthers 2012-2013 Salary Cap ,"$1,070,000 ",-
264,"$900,000 ",20,"$810,000",1.54,"$2,300,000",Erik Gudbranson,D,"$90,000",Florida Panthers 2012-2013 Salary Cap ,"$900,000 ","$900,000"
265,"$894,167 ",19,"$541,463",1.53,"$2,300,000",Jonathan Huberdeau,LW,"$92,500",Florida Panthers 2012-2013 Salary Cap ,"$894,167 ","$633,963"
266,"$851,625 ",24,"$526,829",1.46,-,Shawn Matthias,C,-,Florida Panthers 2012-2013 Salary Cap ,"$851,625 ","$526,829"
267,"$825,000 ",26,"$482,927",1.41,-,Jack Skille,RW,-,Florida Panthers 2012-2013 Salary Cap ,"$825,000 ","$482,927"
268,"$761,667 ",23,"$323,780",1.30,-,Scott Timmins,C,"$40,000",Florida Panthers 2012-2013 Salary Cap ,"$761,667 ",-
269,"$750,000 ",32,"$439,024",1.28,-,Krystopher Barch,RW,-,Florida Panthers 2012-2013 Salary Cap ,"$750,000 ",-
270,"$600,000 ",27,"$351,220",1.03,-,Tyson Strachan,D,-,Florida Panthers 2012-2013 Salary Cap ,"$600,000 ","$351,220"
271,"$550,000 ",0,"$321,951",0.94,-,Greg Rallo,C,-,Florida Panthers 2012-2013 Salary Cap ,"$550,000 ",-
272,"$550,000 ",24,"$321,951",0.94,-,Eric Selleck,LW,-,Florida Panthers 2012-2013 Salary Cap ,"$550,000 ",-
273,"$321,951 ",23,"$321,951",0.55,-,T.J. Brennan,D,-,Florida Panthers 2012-2013 Salary Cap ,"$321,951 ","$321,951"
274,"$7,000,000 ",22,"$3,804,878",10.70,-,Drew Doughty,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$7,000,000 ","$3,804,878"
275,"$6,800,000 ",25,"$6,500,000",10.40,-,Anze Kopitar,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$6,800,000 ","$6,500,000"
276,"$5,750,000 ",27,"$4,917,073",8.79,-,Mike Richards,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$5,750,000 ","$4,917,073"
277,"$5,272,727 ",27,"$3,658,537",8.06,-,Jeff Carter,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$5,272,727 ","$3,658,537"
278,"$4,020,000 ",32,"$2,341,463",6.15,-,Robyn Regehr,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$4,020,000 ","$2,341,463"
279,"$3,650,000 ",30,"$2,282,927",5.58,-,Justin Williams,RW,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,650,000 ","$2,282,927"
280,"$3,500,000 ",35,"$3,500,000",5.35,-,Willie Mitchell,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,500,000 ","$3,500,000"
281,"$3,400,000 ",33,"$1,990,244",5.20,-,Rob Scuderi,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,400,000 ","$1,990,244"
282,"$3,250,000 ",30,"$1,902,439",4.97,-,Dustin Penner,RW,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,250,000 ",-
283,"$3,250,000 ",30,"$1,902,439",4.97,-,Jarret Stoll,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,250,000 ","$1,902,439"
284,"$3,175,000 ",27,"$2,048,780",4.85,-,Dustin Brown,RW,-,Los Angeles Kings 2012-2013 Salary Cap ,"$3,175,000 ","$2,048,780"
285,"$2,950,000 ",29,"$1,756,098",4.51,-,Matt Greene,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$2,950,000 ","$1,756,098"
286,"$1,800,000 ",26,"$995,122",2.75,-,Jonathan Quick,G,-,Los Angeles Kings 2012-2013 Salary Cap ,"$1,800,000 ","$995,122"
287,"$1,250,000 ",24,"$892,683",1.91,-,Jonathan Bernier,G,-,Los Angeles Kings 2012-2013 Salary Cap ,"$1,250,000 ","$892,683"
288,"$1,175,000 ",27,"$790,244",1.80,-,Brad Richardson,RW,-,Los Angeles Kings 2012-2013 Salary Cap ,"$1,175,000 ","$790,244"
289,"$900,000 ",27,"$585,366",1.38,-,Anthony Stewart,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$900,000 ",-
290,"$825,000 ",27,"$482,927",1.26,-,Colin Fraser,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$825,000 ",-
291,"$816,666 ",22,"$460,976",1.25,-,Slava Voynov,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$816,666 ","$460,976"
292,"$750,000 ",23,"$439,024",1.15,-,Dwight King,LW,-,Los Angeles Kings 2012-2013 Salary Cap ,"$750,000 ","$439,024"
293,"$737,500 ",25,"$431,707",1.13,-,Alec Martinez,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$737,500 ","$431,707"
294,"$725,000 ",25,"$424,390",1.11,-,Trevor Lewis,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$725,000 ","$424,390"
295,"$716,666 ",20,"$384,146",1.10,"$200,000",Tyler Toffoli,RW,"$90,000",Los Angeles Kings 2012-2013 Salary Cap ,"$716,666 ","$474,146"
296,"$710,000 ",21,"$398,049",1.09,"$130,000",Kyle Clifford,C,-,Los Angeles Kings 2012-2013 Salary Cap ,"$710,000 ","$398,049"
297,"$700,000 ",23,"$409,756",1.07,-,Keaton Ellerby,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$700,000 ",-
298,"$600,000 ",24,"$351,220",0.92,-,Andrew Bodnarchuk,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$600,000 ",-
299,"$577,500 ",23,"$338,049",0.88,-,Jacob Muzzin,D,-,Los Angeles Kings 2012-2013 Salary Cap ,"$577,500 ","$338,049"
300,"$575,000 ",22,"$329,268",0.88,-,Brandon Kozun,RW,"$50,000",Los Angeles Kings 2012-2013 Salary Cap ,"$575,000 ",-
301,"$531,667 ",23,"$316,098",0.81,-,Jordan Nolan,C,"$15,000",Los Angeles Kings 2012-2013 Salary Cap ,"$531,667 ","$331,098"
302,"$7,538,462 ",27,"$2,000,000",9.69,-,Ryan Suter,D,"$10,000,000",Minnesota Wild 2012-2013 Salary Cap ,"$7,538,462 ","$12,000,000"
303,"$7,538,462 ",28,"$1,170,732",9.69,-,Zach Parise,LW,"$10,000,000",Minnesota Wild 2012-2013 Salary Cap ,"$7,538,462 ","$11,170,732"
304,"$7,500,000 ",31,"$3,512,195",9.64,-,Dany Heatley,LW,-,Minnesota Wild 2012-2013 Salary Cap ,"$7,500,000 ","$3,512,195"
305,"$6,750,000 ",29,"$3,160,976",8.68,-,Mikko Koivu,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$6,750,000 ","$3,160,976"
306,"$6,000,000 ",34,"$3,512,195",7.71,-,Niklas Backstrom,G,-,Minnesota Wild 2012-2013 Salary Cap ,"$6,000,000 ","$3,512,195"
307,"$5,300,000 ",29,"$3,219,512",6.81,-,Jason Pominville,RW,-,Minnesota Wild 2012-2013 Salary Cap ,"$5,300,000 ","$3,219,512"
308,"$4,000,000 ",29,"$2,048,780",5.14,-,Tom Gilbert,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$4,000,000 ","$2,048,780"
309,"$3,500,000 ",35,"$2,048,780",4.50,-,Matt Cullen,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$3,500,000 ","$2,048,780"
310,"$3,000,000 ",25,"$1,756,098",3.86,-,Devin Setoguchi,RW,-,Minnesota Wild 2012-2013 Salary Cap ,"$3,000,000 ","$1,756,098"
311,"$2,833,333 ",29,"$1,463,415",3.64,-,Kyle Brodziak,RW,-,Minnesota Wild 2012-2013 Salary Cap ,"$2,833,333 ","$1,463,415"
312,"$1,900,000 ",27,"$1,112,195",2.44,-,Torrey Mitchell,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$1,900,000 ","$1,112,195"
313,"$1,900,000 ",28,"$878,049",2.44,-,Josh Harding,G,-,Minnesota Wild 2012-2013 Salary Cap ,"$1,900,000 ",-
314,"$1,500,000 ",32,"$936,585",1.93,-,Mike Rupp,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$1,500,000 ",-
315,"$1,400,000 ",24,"$995,122",1.80,-,Cal Clutterbuck,RW,-,Minnesota Wild 2012-2013 Salary Cap ,"$1,400,000 ","$995,122"
316,"$1,050,000 ",27,"$585,366",1.35,-,Clayton Stoner,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$1,050,000 ","$585,366"
317,"$925,000 ",31,"$541,463",1.19,-,Zenon Konopka,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$925,000 ",-
318,"$900,000 ",20,"$526,829",1.16,"$75,000",Charlie Coyle,C,"$90,000",Minnesota Wild 2012-2013 Salary Cap ,"$900,000 ","$616,829"
319,"$900,000 ",35,"$493,902",1.16,-,Brett Clark,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$900,000 ",-
320,"$900,000 ",20,"$360,000",1.16,-,Johan Gustafsson,G,"$90,000",Minnesota Wild 2012-2013 Salary Cap ,"$900,000 ",-
321,"$894,167 ",19,"$832,500",1.15,"$500,000",Jonas Brodin,D,"$92,500",Minnesota Wild 2012-2013 Salary Cap ,"$894,167 ","$925,000"
322,"$825,000 ",23,"$482,927",1.06,-,Justin Falk,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$825,000 ",-
323,"$825,000 ",26,"$468,293",1.06,-,Nate Prosser,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$825,000 ","$468,293"
324,"$771,667 ",20,"$625,000",0.99,"$185,000",Jason Zucker,LW,"$90,000",Minnesota Wild 2012-2013 Salary Cap ,"$771,667 ","$715,000"
325,"$700,000 ",27,"$409,756",0.90,-,Jake Dowell,C,-,Minnesota Wild 2012-2013 Salary Cap ,"$700,000 ",-
326,"$643,333 ",22,"$357,073",0.83,"$177,500",Marco Scandella,D,-,Minnesota Wild 2012-2013 Salary Cap ,"$643,333 ","$357,073"
327,"$600,000 ",30,"$351,220",0.77,-,Stephane Veilleux,LW,-,Minnesota Wild 2012-2013 Salary Cap ,"$600,000 ","$351,220"
328,"$577,500 ",24,"$338,049",0.74,-,Carson McMillan,RW,-,Minnesota Wild 2012-2013 Salary Cap ,"$577,500 ",-
329,"$550,000 ",22,"$304,573",0.71,-,Joel Broda,C,"$30,000",Minnesota Wild 2012-2013 Salary Cap ,"$550,000 ",-
330,"$526,667 ",22,"$525,000",0.68,-,Jared Spurgeon,D,"$10,000",Minnesota Wild 2012-2013 Salary Cap ,"$526,667 ","$535,000"
331,"$6,500,000 ",25,"$3,500,000",9.76,-,Carey Price,G,"$2,000,000",Montreal Canadiens 2012-2013 Salary Cap ,"$6,500,000 ","$5,500,000"
332,"$5,750,000 ",33,"$3,365,854",8.63,-,Andrei Markov,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$5,750,000 ","$3,365,854"
333,"$5,000,000 ",33,"$2,926,829",7.50,-,Brian Gionta,RW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$5,000,000 ","$2,926,829"
334,"$5,000,000 ",29,"$2,926,829",7.50,-,Tomas Plekanec,C,-,Montreal Canadiens 2012-2013 Salary Cap ,"$5,000,000 ","$2,926,829"
335,"$4,250,000 ",0,"$2,487,805",6.38,-,Tomas Kaberle,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$4,250,000 ",-
336,"$3,900,000 ",28,"$3,150,000",5.85,-,Josh Gorges,D,"$750,000",Montreal Canadiens 2012-2013 Salary Cap ,"$3,900,000 ","$3,900,000"
337,"$3,500,000 ",32,"$2,048,780",5.25,-,Michael Ryder,RW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$3,500,000 ","$2,048,780"
338,"$3,333,333 ",30,"$1,756,098",5.00,-,Rene Bourque,LW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$3,333,333 ","$1,756,098"
339,"$2,875,000 ",23,"$1,073,170",4.31,-,P.K. Subban,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$2,875,000 ",-
340,"$2,500,000 ",28,"$2,500,000",3.75,-,Brandon Prust,LW,"$500,000",Montreal Canadiens 2012-2013 Salary Cap ,"$2,500,000 ","$3,000,000"
341,"$2,000,000 ",26,"$1,170,732",3.00,-,Alexei Emelin,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$2,000,000 ","$1,170,732"
342,"$1,850,000 ",30,"$982,927",2.78,-,Travis Moen,LW,"$100,000",Montreal Canadiens 2012-2013 Salary Cap ,"$1,850,000 ","$1,082,927"
343,"$1,625,000 ",23,"$1,024,390",2.44,-,Max Pacioretty,LW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,625,000 ","$1,024,390"
344,"$1,500,000 ",36,"$878,049",2.25,-,Francis Bouillon,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,500,000 ",-
345,"$1,325,000 ",23,"$673,171",1.99,-,Lars Eller,C,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,325,000 ","$673,171"
346,"$1,225,000 ",26,"$717,073",1.84,-,Raphael Diaz,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,225,000 ","$717,073"
347,"$1,150,000 ",30,"$702,439",1.73,-,Peter Budaj,G,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,150,000 ",-
348,"$1,000,000 ",29,"$585,366",1.50,-,Colby Armstrong,RW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$1,000,000 ",-
349,"$925,000 ",18,"$541,463",1.39,"$2,300,000",Alex Galchenyuk,C,"$92,500",Montreal Canadiens 2012-2013 Salary Cap ,"$925,000 ","$633,963"
350,"$850,000 ",26,"$556,098",1.28,-,David Desharnais,C,-,Montreal Canadiens 2012-2013 Salary Cap ,"$850,000 ","$556,098"
351,"$850,000 ",24,"$526,829",1.28,-,Yannick Weber,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$850,000 ","$526,829"
352,"$700,000 ",36,"$409,756",1.05,-,Jeff Halpern,C,-,Montreal Canadiens 2012-2013 Salary Cap ,"$700,000 ",-
353,"$687,500 ",24,"$402,439",1.03,-,Ryan White,C,-,Montreal Canadiens 2012-2013 Salary Cap ,"$687,500 ","$402,439"
354,"$685,000 ",20,"$403,902",1.03,"$210,000",Brendan Gallagher,RW,"$90,000",Montreal Canadiens 2012-2013 Salary Cap ,"$685,000 ","$703,902"
355,"$616,667 ",27,"$380,488",0.93,-,Davis Drewiske,D,-,Montreal Canadiens 2012-2013 Salary Cap ,"$616,667 ",-
356,"$575,000 ",25,"$336,585",0.86,-,Mike Blunden,RW,-,Montreal Canadiens 2012-2013 Salary Cap ,"$575,000 ",-
357,"$6,666,667 ",29,"$6,439,024",10.29,-,Ilya Kovalchuk,LW,-,New Jersey Devils 2012-2013 Salary Cap ,"$6,666,667 ",-
358,"$6,000,000 ",36,"$2,926,829",9.27,-,Patrik Elias,C,-,New Jersey Devils 2012-2013 Salary Cap ,"$6,000,000 ","$2,926,829"
359,"$4,500,000 ",40,"$2,634,146",6.95,-,Martin Brodeur,G,-,New Jersey Devils 2012-2013 Salary Cap ,"$4,500,000 ",-
360,"$4,250,000 ",30,"$2,487,805",6.56,-,Anton Volchenkov,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$4,250,000 ",-
361,"$4,000,000 ",35,"$2,341,463",6.18,-,Marek Zidlicky,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$4,000,000 ","$2,341,463"
362,"$3,887,500 ",27,"$2,809,756",6.00,-,Travis Zajac,C,-,New Jersey Devils 2012-2013 Salary Cap ,"$3,887,500 ","$2,809,756"
363,"$3,400,000 ",34,"$1,990,244",5.25,-,Dainius Zubrus,RW,-,New Jersey Devils 2012-2013 Salary Cap ,"$3,400,000 ","$1,990,244"
364,"$3,375,000 ",33,"$2,048,780",5.21,-,Henrik Tallinder,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$3,375,000 ",-
365,"$3,166,666 ",36,"$2,500,000",4.89,-,Bryce Salvador,D,"$500,000",New Jersey Devils 2012-2013 Salary Cap ,"$3,166,666 ","$3,000,000"
366,"$3,000,000 ",29,"$1,609,756",4.63,-,Andy Greene,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$3,000,000 ","$1,609,756"
367,"$2,666,667 ",28,"$1,756,098",4.12,-,David Clarkson,RW,-,New Jersey Devils 2012-2013 Salary Cap ,"$2,666,667 ","$1,756,098"
368,"$2,600,000 ",38,"$1,082,927",4.01,-,Steve Sullivan,LW,-,New Jersey Devils 2012-2013 Salary Cap ,"$2,600,000 ",-
369,"$1,650,000 ",0,"$1,053,659",2.55,-,Matt D'Agostini,RW,-,New Jersey Devils 2012-2013 Salary Cap ,"$1,650,000 ",-
370,"$1,400,000 ",0,"$819,512",2.16,-,Johan Hedberg,G,-,New Jersey Devils 2012-2013 Salary Cap ,"$1,400,000 ",-
371,"$1,300,000 ",25,"$702,439",2.01,-,Mark Fayne,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$1,300,000 ","$702,439"
372,"$925,000 ",19,"$541,463",1.43,-,Adam Larsson,D,"$92,500",New Jersey Devils 2012-2013 Salary Cap ,"$925,000 ","$633,963"
373,"$900,000 ",21,"$526,829",1.39,-,Jacob Josefson,C,"$90,000",New Jersey Devils 2012-2013 Salary Cap ,"$900,000 ","$616,829"
374,"$875,000 ",0,"$512,195",1.35,-,Mattias Tedenby,LW,"$87,500",New Jersey Devils 2012-2013 Salary Cap ,"$875,000 ",-
375,"$816,666 ",22,"$575,000",1.26,-,Andrei Loktionov,C,-,New Jersey Devils 2012-2013 Salary Cap ,"$816,666 ",-
376,"$775,000 ",27,"$453,659",1.20,-,Steve Bernier,RW,-,New Jersey Devils 2012-2013 Salary Cap ,"$775,000 ","$453,659"
377,"$775,000 ",29,"$439,024",1.20,-,Ryan Carter,LW,-,New Jersey Devils 2012-2013 Salary Cap ,"$775,000 ","$439,024"
378,"$700,000 ",24,"$348,293",1.08,-,Harri Pesonen,LW,"$70,000",New Jersey Devils 2012-2013 Salary Cap ,"$700,000 ",-
379,"$700,000 ",24,"$326,524",1.08,-,Mike Sislo,RW,"$70,000",New Jersey Devils 2012-2013 Salary Cap ,"$700,000 ",-
380,"$600,000 ",33,"$329,268",0.93,-,Tom Kostopoulos,RW,-,New Jersey Devils 2012-2013 Salary Cap ,"$600,000 ",-
381,"$575,000 ",22,"$525,000",0.89,"$262,500",Adam Henrique,C,-,New Jersey Devils 2012-2013 Salary Cap ,"$575,000 ","$525,000"
382,"$562,500 ",28,"$307,317",0.87,-,Stephen Gionta,C,-,New Jersey Devils 2012-2013 Salary Cap ,"$562,500 ","$307,317"
383,"$536,667 ",22,"$545,000",0.83,-,Harry Young,D,"$20,000",New Jersey Devils 2012-2013 Salary Cap ,"$536,667 ",-
384,"$525,000 ",29,"$307,317",0.81,-,Peter Harrold,D,-,New Jersey Devils 2012-2013 Salary Cap ,"$525,000 ","$307,317"
385,"$5,600,000 ",36,"$1,756,098",9.39,-,Lubomir Visnovsky,D,-,New York Islanders 2012-2013 Salary Cap ,"$5,600,000 ","$1,756,098"
386,"$5,500,000 ",22,"$2,341,463",9.22,-,John Tavares,C,-,New York Islanders 2012-2013 Salary Cap ,"$5,500,000 ","$2,341,463"
387,"$5,000,000 ",38,"$1,756,098",8.38,-,Tim Thomas,G,-,New York Islanders 2012-2013 Salary Cap ,"$5,000,000 ",-
388,"$4,500,000 ",0,"$2,634,146",7.55,-,Rick DiPietro,G,-,New York Islanders 2012-2013 Salary Cap ,"$4,500,000 ",-
389,"$4,100,000 ",34,"$2,400,000",6.87,-,Mark Streit,D,-,New York Islanders 2012-2013 Salary Cap ,"$4,100,000 ","$2,400,000"
390,"$3,133,333 ",28,"$1,756,098",5.25,-,Matt Moulson,LW,-,New York Islanders 2012-2013 Salary Cap ,"$3,133,333 ","$1,756,098"
391,"$3,000,000 ",24,"$1,170,732",5.03,-,Michael Grabner,RW,-,New York Islanders 2012-2013 Salary Cap ,"$3,000,000 ","$1,170,732"
392,"$2,800,000 ",24,"$1,170,732",4.69,-,Kyle Okposo,RW,-,New York Islanders 2012-2013 Salary Cap ,"$2,800,000 ","$1,170,732"
393,"$2,750,000 ",37,"$1,609,756",4.61,-,Evgeni Nabokov,G,-,New York Islanders 2012-2013 Salary Cap ,"$2,750,000 ",-
394,"$2,750,000 ",28,"$1,170,732",4.61,-,Frans Nielsen,C,-,New York Islanders 2012-2013 Salary Cap ,"$2,750,000 ","$1,170,732"
395,"$1,500,000 ",31,"$878,049",2.52,-,Matt Carkner,D,-,New York Islanders 2012-2013 Salary Cap ,"$1,500,000 ","$878,049"
396,"$1,350,000 ",0,"$819,512",2.26,-,Marty Reasoner,C,-,New York Islanders 2012-2013 Salary Cap ,"$1,350,000 ",-
397,"$1,050,000 ",22,"$1,300,000",1.76,-,Josh Bailey,LW,-,New York Islanders 2012-2013 Salary Cap ,"$1,050,000 ","$1,300,000"
398,"$1,000,000 ",30,"$585,366",1.68,-,Brad Boyes,RW,-,New York Islanders 2012-2013 Salary Cap ,"$1,000,000 ","$585,366"
399,"$1,000,000 ",23,"$351,220",1.68,-,Matt Martin,LW,-,New York Islanders 2012-2013 Salary Cap ,"$1,000,000 ","$351,220"
400,"$900,000 ",22,"$810,000",1.51,"$850,000",Anders Lee,C,"$90,000",New York Islanders 2012-2013 Salary Cap ,"$900,000 ","$900,000"
401,"$900,000 ",20,"$526,829",1.51,"$1,925,000",Brock Nelson,C,"$90,000",New York Islanders 2012-2013 Salary Cap ,"$900,000 ","$616,829"
402,"$898,889 ",0,"$890,000",1.51,-,Kirill Kabanov,LW,-,New York Islanders 2012-2013 Salary Cap ,"$898,889 ",-
403,"$891,667 ",23,"$402,439",1.50,-,David Ullstrom,LW,"$87,500",New York Islanders 2012-2013 Salary Cap ,"$891,667 ",-
404,"$875,000 ",22,"$512,195",1.47,-,Travis Hamonic,D,"$87,500",New York Islanders 2012-2013 Salary Cap ,"$875,000 ","$599,695"
405,"$875,000 ",22,"$432,164",1.47,-,Aaron Ness,D,"$87,500",New York Islanders 2012-2013 Salary Cap ,"$875,000 ",-
406,"$793,333 ",21,"$462,439",1.33,"$110,000",Casey Cizikas,C,"$90,000",New York Islanders 2012-2013 Salary Cap ,"$793,333 ","$552,439"
407,"$725,000 ",35,"$397,865",1.22,-,Mark Eaton,D,-,New York Islanders 2012-2013 Salary Cap ,"$725,000 ",-
408,"$700,000 ",28,"$409,756",1.17,-,Colin McDonald,RW,-,New York Islanders 2012-2013 Salary Cap ,"$700,000 ","$409,756"
409,"$650,000 ",0,"$380,488",1.09,-,Keith Aucoin,C,-,New York Islanders 2012-2013 Salary Cap ,"$650,000 ",-
410,"$610,000 ",23,"$357,073",1.02,-,Brett Gallant,LW,"$10,000",New York Islanders 2012-2013 Salary Cap ,"$610,000 ",-
411,"$605,000 ",24,"$354,146",1.01,-,Brian Strait,D,-,New York Islanders 2012-2013 Salary Cap ,"$605,000 ","$354,146"
412,"$600,000 ",24,"$600,000",1.01,-,Jesse Joensuu,LW,-,New York Islanders 2012-2013 Salary Cap ,"$600,000 ",-
413,"$550,000 ",26,"$336,585",0.92,-,Andrew MacDonald,D,-,New York Islanders 2012-2013 Salary Cap ,"$550,000 ","$336,585"
414,"$540,000 ",36,"$316,098",0.91,-,Eric Boulton,RW,-,New York Islanders 2012-2013 Salary Cap ,"$540,000 ","$316,098"
415,"$537,500 ",25,"$307,317",0.90,-,Joe Finley,D,-,New York Islanders 2012-2013 Salary Cap ,"$537,500 ",-
416,- ,18,-,0.00,-,Griffin Reinhart,D,"$92,500",New York Islanders 2012-2013 Salary Cap ,- ,"$92,500"
417,- ,19,-,0.00,-,Ryan Strome,C,"$92,500",New York Islanders 2012-2013 Salary Cap ,- ,"$162,500"
418,"$7,800,000 ",28,"$4,448,780",10.73,-,Rick Nash,LW,-,New York Rangers 2012-2013 Salary Cap ,"$7,800,000 ","$4,448,780"
419,"$6,875,000 ",30,"$4,024,390",9.45,-,Henrik Lundqvist,G,-,New York Rangers 2012-2013 Salary Cap ,"$6,875,000 ","$4,024,390"
420,"$6,666,667 ",32,"$4,000,000",9.17,-,Brad Richards,C,"$8,000,000",New York Rangers 2012-2013 Salary Cap ,"$6,666,667 ","$12,000,000"
421,"$4,275,000 ",27,"$3,000,000",5.88,-,Ryan Callahan,RW,"$1,000,000",New York Rangers 2012-2013 Salary Cap ,"$4,275,000 ","$4,000,000"
422,"$3,975,000 ",25,"$2,209,756",5.47,-,Marc Staal,D,-,New York Rangers 2012-2013 Salary Cap ,"$3,975,000 ","$2,209,756"
423,"$3,625,000 ",30,"$2,341,463",4.98,-,Ryane Clowe,LW,-,New York Rangers 2012-2013 Salary Cap ,"$3,625,000 ","$2,341,463"
424,"$3,500,000 ",38,"$2,048,780",4.81,-,Roman Hamrlik,D,-,New York Rangers 2012-2013 Salary Cap ,"$3,500,000 ",-
