,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
158,21,12,2.9,8,83,1,0.0,0,3,30,1,69,4,0.6,4,1,16,Brett Pesce,-7,3.6,16,D,0,0,4.7,85,Carolina Hurricanes,1295,18:46
159,35,9,3.3,7,96,0,,0,4,64,1,64,6,0.7,2,1,16,John-Michael Liles,-3,4.0,15,D,0,1,6.5,92,Carolina Hurricanes,1316,20:34
160,26,3,0.5,3,21,8,11.1,1,8,82,0,68,8,0.0,0,0,16,Chris Terry,-12,0.6,11,LW,0,0,10.3,78,Carolina Hurricanes,767,11:16
161,32,8,0.5,8,31,303,55.3,375,2,79,0,77,3,-0.9,0,0,24,Jay McClement,-17,-0.4,11,C,0,1,4.7,64,Carolina Hurricanes,893,11:36
162,22,10,1.6,9,22,0,,0,0,25,0,35,0,0.4,1,0,10,Ryan Murphy,-1,1.9,10,D,0,0,0.0,47,Carolina Hurricanes,604,17:15
163,28,4,0.2,3,10,3,40.0,2,3,54,0,47,3,-0.6,1,0,14,Nathan Gerbe,-15,-0.4,7,LW,0,0,4.1,73,Carolina Hurricanes,633,13:28
164,26,4,0.3,4,15,22,64.5,40,2,124,0,57,2,-0.6,0,0,75,Brad Malone,-11,-0.3,6,C,0,0,6.5,31,Carolina Hurricanes,544,9:33
165,21,1,-0.3,1,6,1,0.0,0,3,28,0,21,3,0.1,0,0,10,Brock McGinn,-14,-0.1,4,LW,0,0,12.0,25,Carolina Hurricanes,235,11:11
166,29,0,0.1,0,0,24,59.3,35,1,2,0,6,2,0.2,0,1,2,Derek Ryan,1,0.4,2,C,0,0,40.0,5,Carolina Hurricanes,73,12:12
167,23,1,0.3,1,6,0,,0,1,11,0,7,1,0.1,0,0,4,Patrick Brown,4,0.4,2,C,0,0,12.5,8,Carolina Hurricanes,88,12:36
168,28,2,0.0,2,0,0,,0,0,0,0,34,0,0.0,0,0,0,Eddie Lack,0,3.9,2,G,0,0,,0,Carolina Hurricanes,1920,56:28
169,25,0,1.1,0,34,0,,0,1,24,0,36,1,-0.5,0,0,12,Michal Jordan,-5,0.6,1,D,0,0,2.8,36,Carolina Hurricanes,546,15:10
170,20,1,0.1,1,0,1,0.0,0,0,1,0,2,0,0.0,0,0,0,Sergey Tolchinsky,1,0.1,1,LW,0,0,0.0,1,Carolina Hurricanes,24,11:48
171,21,0,0.0,0,2,0,,0,0,1,0,2,0,0.0,0,0,0,Trevor Carrick,-1,0.0,0,D,0,0,0.0,3,Carolina Hurricanes,33,16:40
172,24,0,-0.1,0,0,4,69.2,9,0,21,0,8,0,-0.2,0,0,0,Brody Sutter,-4,-0.3,0,C,0,0,0.0,7,Carolina Hurricanes,72,8:58
173,31,0,0.0,0,0,0,,0,0,0,0,52,0,0.0,0,0,0,Cam Ward,0,7.0,0,G,0,0,,0,Carolina Hurricanes,3038,58:25
174,31,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,James Wisniewski,0,0.0,0,D,0,0,,0,Carolina Hurricanes,1,0:47
175,23,0,0.1,0,0,1,0.0,0,0,3,0,5,0,-0.1,0,0,7,Brendan Woods,0,-0.1,0,LW,0,0,0.0,5,Carolina Hurricanes,44,8:42
176,27,60,2.6,40,21,40,21.6,11,29,37,9,82,46,12.4,20,17,30,Patrick Kane,17,15.0,106,RW,0,0,16.0,287,Chicago Blackhawks,1674,20:25
177,24,47,2.0,31,14,0,,0,22,46,7,80,30,7.9,16,8,32,Artemi Panarin,8,9.8,77,LW,0,0,16.0,187,Chicago Blackhawks,1482,18:31
178,27,30,2.4,24,38,652,58.6,921,18,81,8,80,28,5.4,3,6,62,Jonathan Toews,16,7.7,58,C,3,4,15.6,179,Chicago Blackhawks,1540,19:15
179,30,35,4.4,16,150,0,,0,8,121,3,81,14,4.8,19,6,32,Brent Seabrook,6,9.2,49,D,0,0,8.4,167,Chicago Blackhawks,1849,22:49
180,32,34,4.7,19,116,1,0.0,0,5,16,4,67,9,3.7,14,4,26,Duncan Keith,13,8.4,43,D,1,0,6.9,130,Chicago Blackhawks,1691,25:14
181,27,22,1.9,16,40,641,44.2,507,12,53,1,77,20,3.1,5,5,12,Artem Anisimov,8,4.9,42,C,1,3,16.5,121,Chicago Blackhawks,1393,18:05
182,21,22,1.2,14,31,184,40.5,125,11,24,3,78,13,2.0,7,2,20,Teuvo Teravainen,-2,3.3,35,C,1,0,9.6,136,Chicago Blackhawks,1197,15:21
183,24,20,1.7,16,21,168,46.5,146,10,148,2,78,14,2.2,4,4,69,Andrew Shaw,11,3.9,34,RW,0,0,9.2,153,Chicago Blackhawks,1143,14:39
184,37,20,1.6,12,33,2,0.0,0,8,37,2,64,13,2.1,7,2,24,Marian Hossa,10,3.7,33,RW,1,3,6.8,191,Chicago Blackhawks,1105,17:16
185,28,22,4.9,17,151,0,,0,2,32,0,81,2,0.6,2,0,32,Niklas Hjalmarsson,13,5.6,24,D,3,0,2.6,77,Chicago Blackhawks,1813,22:23
186,24,11,3.0,8,155,0,,0,3,44,1,82,3,-0.1,2,0,31,Trevor van Riemsdyk,-5,2.9,14,D,1,0,3.5,85,Chicago Blackhawks,1639,19:59
187,23,14,2.3,13,37,0,,0,0,29,0,41,0,0.8,1,0,4,Erik Gustafsson,11,3.1,14,D,0,0,0.0,58,Chicago Blackhawks,633,15:27
188,29,5,0.8,5,49,44,49.4,43,8,102,1,77,8,-0.5,0,0,30,Andrew Desjardins,-8,0.3,13,LW,0,0,8.3,96,Chicago Blackhawks,1030,13:23
189,37,12,2.0,9,63,0,,0,1,81,0,51,1,0.5,2,0,33,Michal Rozsival,3,2.5,13,D,1,0,2.4,41,Chicago Blackhawks,824,16:10
190,30,4,0.2,2,15,2,33.3,1,5,29,1,19,8,1.3,2,3,6,Andrew Ladd,-3,1.6,12,LW,0,0,21.1,38,Chicago Blackhawks,327,17:14
191,25,5,0.8,5,20,163,46.9,144,4,36,1,44,4,0.3,0,0,4,Dennis Rasmussen,9,1.2,9,C,0,0,9.5,42,Chicago Blackhawks,403,9:10
192,24,2,0.5,2,11,1,50.0,1,6,54,1,30,6,0.7,0,0,6,Richard Panik,4,1.2,8,RW,0,0,15.4,39,Chicago Blackhawks,325,10:50
193,30,4,0.2,4,10,2,0.0,0,2,94,1,43,2,-0.3,0,0,27,Ryan Garbutt,-7,-0.2,6,C,0,0,2.4,83,Chicago Blackhawks,444,10:20
194,32,6,1.0,4,19,1,0.0,0,0,19,0,29,0,0.1,2,0,8,Trevor Daley,1,1.1,6,D,0,0,0.0,43,Chicago Blackhawks,428,14:46
195,31,1,0.0,1,3,5,70.6,12,4,10,0,19,4,0.3,0,0,4,Tomas Fleischmann,-7,0.3,5,LW,0,0,17.4,23,Chicago Blackhawks,270,14:11
196,27,1,0.0,1,3,0,,0,4,62,0,41,4,0.2,0,0,23,Brandon Mashinter,-7,0.2,5,LW,0,0,16.0,25,Chicago Blackhawks,307,7:30
197,22,4,0.3,4,17,206,44.2,163,1,33,1,30,1,-0.4,0,0,6,Phillip Danault,-3,-0.1,5,C,0,0,2.1,48,Chicago Blackhawks,385,12:51
198,24,2,0.5,2,28,0,,0,2,11,0,27,2,0.1,0,0,4,Viktor Svedberg,-5,0.6,4,D,0,0,5.0,40,Chicago Blackhawks,425,15:45
199,25,4,0.4,4,31,241,49.2,233,0,25,0,41,0,-1.1,0,0,24,Marcus Kruger,-5,-0.7,4,C,0,0,0.0,50,Chicago Blackhawks,554,13:31
200,23,2,0.1,2,10,68,44.7,55,1,19,0,17,1,-0.1,0,0,2,Tanner Kero,-2,0.0,3,RW,0,0,3.8,26,Chicago Blackhawks,209,12:18
201,21,1,0.1,1,7,3,25.0,1,1,15,0,13,1,0.0,0,0,2,Marko Dano,0,0.1,2,C,0,0,6.7,15,Chicago Blackhawks,126,9:41
202,29,2,0.1,2,10,0,100.0,2,0,58,0,25,0,-0.5,0,0,2,Bryan Bickell,-5,-0.4,2,LW,0,0,0.0,21,Chicago Blackhawks,245,9:47
203,33,2,0.2,1,7,0,,0,0,5,0,8,0,0.1,1,0,2,Christian Ehrhoff,-1,0.3,2,D,0,0,0.0,19,Chicago Blackhawks,136,17:03
204,25,2,0.1,0,3,0,,0,0,3,0,9,0,0.1,2,0,6,David Rundblad,-2,0.2,2,D,0,0,0.0,13,Chicago Blackhawks,129,14:22
205,31,1,0.0,0,0,0,,0,0,0,0,58,0,0.0,1,0,2,Corey Crawford,0,12.0,1,G,0,0,,0,Chicago Blackhawks,3323,57:17
206,21,1,0.0,1,3,3,25.0,1,0,5,0,3,0,0.0,0,0,0,Ryan Hartman,-1,0.0,1,RW,0,0,0.0,3,Chicago Blackhawks,28,9:14
207,23,1,0.0,1,0,0,,0,0,7,0,6,0,-0.1,0,0,2,Jiri Sekac,-1,0.0,1,LW,0,0,0.0,11,Chicago Blackhawks,60,10:04
208,27,1,0.3,1,3,4,20.0,1,0,19,0,15,0,-0.3,0,0,2,Dale Weise,4,0.0,1,RW,0,0,0.0,19,Chicago Blackhawks,149,9:57
209,23,0,-0.1,0,0,0,,0,0,3,0,2,0,-0.1,0,0,0,Kyle Baun,-2,-0.1,0,RW,0,0,0.0,1,Chicago Blackhawks,18,9:03
210,27,0,0.0,0,0,0,,0,0,0,0,29,0,0.0,0,0,0,Scott Darling,0,4.6,0,G,0,0,,0,Chicago Blackhawks,1560,53:48
211,21,0,0.0,0,2,19,40.6,13,0,2,0,7,0,-0.2,0,0,6,Vinnie Hinostroza,-1,-0.1,0,C,0,0,0.0,6,Chicago Blackhawks,61,8:41
212,34,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Michael Leighton,0,0.2,0,G,0,0,,0,Chicago Blackhawks,39,39:29
213,22,0,0.0,0,0,1,0.0,0,0,3,0,1,0,0.0,0,0,0,Mark McNeill,0,0.0,0,RW,0,0,,0,Chicago Blackhawks,13,12:44
214,37,0,-0.1,0,10,0,,0,0,7,0,17,0,-0.2,0,0,0,Rob Scuderi,-6,-0.3,0,D,0,0,0.0,14,Chicago Blackhawks,189,11:06
215,27,0,0.0,0,2,1,0.0,0,0,19,0,11,0,-0.3,0,0,6,Viktor Tikhonov,-4,-0.4,0,RW,0,0,0.0,11,Chicago Blackhawks,113,10:17
216,25,29,1.3,22,37,311,57.9,428,22,41,6,76,30,5.9,7,8,24,Matt Duchene,-8,7.2,59,C,0,0,15.0,200,Colorado Avalanche,1413,18:35
217,23,33,1.4,21,66,25,55.4,31,15,141,2,75,20,4.1,10,4,69,Gabriel Landeskog,-5,5.6,53,LW,2,1,11.8,169,Colorado Avalanche,1419,18:56
218,20,31,1.4,21,53,540,48.4,507,14,46,6,72,21,4.3,9,7,20,Nathan MacKinnon,-4,5.7,52,C,1,0,8.6,245,Colorado Avalanche,1358,18:52
219,30,39,1.4,27,71,381,47.0,338,8,27,0,82,12,2.9,11,3,32,Carl Soderberg,-7,4.3,51,C,1,1,7.4,163,Colorado Avalanche,1477,18:01
220,24,36,2.6,17,84,0,,0,9,37,5,78,13,4.6,18,3,31,Tyson Barrie,-16,7.2,49,D,1,1,7.6,172,Colorado Avalanche,1810,23:12
221,38,25,0.6,19,45,54,53.0,61,9,70,3,82,22,4.0,6,13,41,Jarome Iginla,-22,4.6,47,RW,0,0,12.1,182,Colorado Avalanche,1301,15:52
222,29,24,1.3,18,35,290,48.8,276,8,173,3,81,12,1.3,6,2,58,Blake Comeau,-9,2.6,36,LW,0,2,8.5,142,Colorado Avalanche,1428,17:38
223,35,26,3.9,15,256,0,,0,6,78,2,82,8,2.1,9,2,38,Francois Beauchemin,-7,6.0,34,D,2,0,6.3,127,Colorado Avalanche,2057,25:05
224,27,16,2.2,12,197,1,0.0,0,6,126,0,73,11,2.1,3,3,50,Erik Johnson,-19,4.2,27,D,1,2,6.3,175,Colorado Avalanche,1711,23:27
225,21,21,1.2,18,39,199,43.0,150,5,23,0,74,6,0.9,3,1,8,Mikhail Grigorenko,2,2.2,27,C,0,0,7.1,84,Colorado Avalanche,982,13:16
226,28,16,3.9,15,118,0,,0,6,217,0,82,6,0.9,1,0,24,Nick Holden,-1,4.7,22,D,0,0,6.1,98,Colorado Avalanche,1794,21:53
227,36,18,1.1,12,26,2,33.3,1,4,14,0,52,4,0.6,5,0,24,Alex Tanguay,3,1.7,22,LW,1,0,8.2,49,Colorado Avalanche,833,16:01
228,31,11,1.0,10,65,434,48.9,415,10,85,3,71,10,0.4,1,0,52,John Mitchell,-7,1.4,21,C,0,0,9.9,101,Colorado Avalanche,1082,15:15
229,28,6,0.6,6,25,15,21.1,4,8,97,0,74,8,0.6,0,0,11,Jack Skille,-4,1.2,14,RW,0,0,7.5,106,Colorado Avalanche,654,8:50
230,31,5,1.1,5,28,0,100.0,1,7,240,1,82,8,-0.1,0,1,138,Cody McLeod,1,1.0,13,LW,0,0,11.0,73,Colorado Avalanche,864,10:32
231,26,8,0.2,7,10,1,50.0,1,4,7,1,18,4,0.9,1,0,2,Mikkel Boedker,-5,1.0,12,LW,0,0,18.2,22,Colorado Avalanche,326,18:07
232,27,5,0.0,5,16,4,50.0,4,6,8,1,20,6,1.1,0,0,8,Shawn Matthias,-7,1.1,11,C,0,0,17.1,35,Colorado Avalanche,296,14:48
233,25,7,0.5,7,27,3,25.0,1,4,155,1,55,4,0.0,0,0,47,Andreas Martinsen,-4,0.5,11,LW,0,0,7.7,52,Colorado Avalanche,610,11:06
234,27,4,1.4,4,39,0,,0,1,47,0,37,2,0.3,0,1,10,Zach Redmond,5,1.7,6,D,0,0,9.1,22,Colorado Avalanche,436,11:47
235,24,0,0.2,0,17,84,54.6,101,4,43,1,26,4,0.3,0,0,9,Chris Wagner,-2,0.5,4,RW,0,0,14.8,27,Colorado Avalanche,214,8:14
236,20,2,0.7,2,17,0,,0,1,17,0,31,1,-0.1,0,0,16,Chris Bigras,-2,0.7,3,D,0,0,4.8,21,Colorado Avalanche,414,13:21
237,25,2,0.0,1,4,21,53.3,24,0,8,0,9,0,0.0,1,0,0,Andrew Agozzino,-1,0.1,2,LW,0,0,0.0,3,Colorado Avalanche,77,8:34
238,27,2,0.4,2,18,0,,0,0,23,0,21,0,-0.1,0,0,6,Andrew Bodnarchuk,-1,0.3,2,D,0,0,0.0,4,Colorado Avalanche,224,10:40
239,20,2,0.4,2,16,0,,0,0,53,0,22,0,-0.2,0,0,12,Nikita Zadorov,-5,0.1,2,D,0,0,0.0,18,Colorado Avalanche,373,16:56
240,29,1,0.0,1,0,0,,0,0,0,0,14,0,0.0,0,0,2,Reto Berra,0,2.5,1,G,0,0,,0,Colorado Avalanche,721,51:29
241,23,1,0.4,1,19,0,,0,0,18,0,26,0,-0.3,0,0,8,Brandon Gormley,-3,0.2,1,D,0,0,0.0,11,Colorado Avalanche,317,12:11
242,23,1,0.0,0,0,0,,0,0,0,0,20,0,0.0,1,0,0,Calvin Pickard,0,3.6,1,G,0,0,,0,Colorado Avalanche,985,49:16
243,24,0,-0.1,0,12,0,,0,0,11,0,15,0,-0.4,0,0,0,Dennis Everberg,-5,-0.4,0,RW,0,0,0.0,9,Colorado Avalanche,134,8:57
244,24,0,0.3,0,3,0,,0,0,10,0,6,0,-0.1,0,0,0,Eric Gelinas,2,0.2,0,D,0,0,0.0,10,Colorado Avalanche,76,12:42
245,33,0,1.0,0,33,0,,0,0,15,0,29,0,-0.5,0,0,2,Nate Guenin,2,0.5,0,D,0,0,0.0,10,Colorado Avalanche,379,13:04
246,19,0,-0.2,0,11,11,54.2,13,0,0,0,9,0,-0.2,0,0,2,Mikko Rantanen,-7,-0.4,0,RW,0,0,0.0,9,Colorado Avalanche,81,8:57
247,23,0,-0.1,0,3,3,0.0,0,0,1,0,3,0,-0.1,0,0,0,Borna Rendulic,-2,-0.1,0,RW,0,0,0.0,1,Colorado Avalanche,23,7:32
248,28,0,0.0,0,4,21,55.3,26,0,6,0,7,0,-0.1,0,0,4,Ben Street,-1,-0.1,0,C,0,0,0.0,8,Colorado Avalanche,51,7:21
249,36,0,0.0,0,7,0,,0,0,11,0,6,0,-0.1,0,0,0,Brad Stuart,-2,-0.1,0,D,0,0,,0,Colorado Avalanche,84,14:00
250,27,0,0.0,0,0,0,,0,0,0,0,57,0,0.0,0,0,6,Semyon Varlamov,0,9.9,0,G,0,0,,0,Colorado Avalanche,3159,55:26
251,23,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Roman Will,0,-0.1,0,G,0,0,,0,Colorado Avalanche,18,18:28
252,23,22,1.5,19,25,15,55.9,19,25,43,7,78,31,5.8,2,6,14,Brandon Saad,1,7.2,53,LW,1,0,13.3,233,Columbus Blue Jackets,1343,17:13
253,26,26,1.2,20,40,2,50.0,2,21,47,3,81,27,5.0,6,4,22,Cam Atkinson,-8,6.2,53,RW,0,2,11.9,226,Columbus Blue Jackets,1442,17:48
254,22,19,0.8,14,71,138,53.1,156,20,213,3,82,30,5.2,5,9,77,Boone Jenner,-15,6.0,49,C,0,1,13.3,225,Columbus Blue Jackets,1346,16:25
255,33,26,0.9,24,41,3,0.0,0,13,131,1,79,23,4.7,2,10,112,Scott Hartnell,-11,5.6,49,LW,0,0,15.3,150,Columbus Blue Jackets,1231,15:35
256,29,31,0.8,26,40,704,52.6,780,12,235,3,75,17,3.4,5,5,71,Brandon Dubinsky,-16,4.3,48,C,0,0,10.8,158,Columbus Blue Jackets,1407,18:46
257,21,32,1.1,21,46,522,43.4,400,7,32,1,69,8,2.4,11,1,2,Alexander Wennberg,-1,3.5,40,C,0,0,8.2,97,Columbus Blue Jackets,1094,15:52
258,28,25,0.7,12,46,93,47.2,83,12,152,2,72,12,2.2,13,0,53,Nick Foligno,-14,2.9,37,LW,0,0,8.1,149,Columbus Blue Jackets,1216,16:54
259,23,20,0.5,10,12,294,52.3,322,5,58,0,38,6,1.8,10,1,25,Ryan Johansen,-4,2.3,26,C,0,0,6.8,88,Columbus Blue Jackets,659,17:21
260,22,21,2.9,11,171,0,,0,3,51,0,82,4,0.9,10,1,40,Ryan Murray,-10,3.8,25,D,0,0,4.4,90,Columbus Blue Jackets,1873,22:51
261,25,21,2.4,16,111,0,,0,3,122,0,65,4,1.4,4,1,45,David Savard,-7,3.8,25,D,1,0,3.3,122,Columbus Blue Jackets,1506,23:10
262,26,13,1.2,13,46,7,50.0,7,10,91,1,73,11,0.9,0,1,51,Matt Calvert,1,2.1,24,LW,0,0,9.6,114,Columbus Blue Jackets,1104,15:08
263,23,11,0.9,11,48,495,45.7,416,9,40,1,81,9,0.0,0,0,6,William Karlsson,-9,0.9,20,C,0,0,8.3,108,Columbus Blue Jackets,1172,14:28
264,21,18,1.2,9,76,0,,0,1,53,0,41,2,1.2,8,1,12,Seth Jones,-9,2.5,20,D,1,0,2.4,83,Columbus Blue Jackets,1003,24:27
265,29,8,1.5,5,102,1,0.0,0,3,98,2,60,6,0.4,3,3,25,Jack Johnson,-16,2.0,14,D,0,0,7.0,86,Columbus Blue Jackets,1451,24:11
266,32,8,0.7,8,56,253,47.5,229,3,100,2,82,3,-0.8,0,0,78,Gregory Campbell,-6,-0.2,11,C,0,0,5.2,58,Columbus Blue Jackets,866,10:34
267,25,6,1.6,6,70,1,0.0,0,3,139,0,64,3,0.1,0,0,102,Dalton Prout,-6,1.6,9,D,0,0,4.3,69,Columbus Blue Jackets,1035,16:10
268,21,7,0.5,7,9,2,33.3,1,2,39,0,32,2,0.4,0,0,15,Kerby Rychel,5,0.9,9,LW,0,0,6.3,32,Columbus Blue Jackets,304,9:31
269,20,4,0.5,4,5,0,,0,4,9,1,12,4,0.8,0,0,0,Oliver Bjorkstrand,6,1.3,8,RW,0,0,16.0,25,Columbus Blue Jackets,192,15:59
270,34,5,0.2,5,19,6,33.3,3,3,82,0,49,3,-0.2,0,0,38,Rene Bourque,-9,0.0,8,RW,0,0,3.9,77,Columbus Blue Jackets,512,10:27
271,25,7,1.7,5,15,0,,0,1,24,0,27,1,0.5,2,0,21,Kevin Connauton,10,2.2,8,D,0,0,2.3,44,Columbus Blue Jackets,421,15:35
272,26,7,1.0,7,48,0,,0,1,31,0,43,1,0.2,0,0,20,Cody Goloubef,-3,1.3,8,D,0,0,2.5,40,Columbus Blue Jackets,650,15:08
273,31,2,-0.1,2,6,10,16.7,2,2,45,1,23,2,0.1,0,0,23,David Clarkson,-8,0.0,4,RW,0,0,8.3,24,Columbus Blue Jackets,212,9:13
274,21,3,0.1,3,4,0,,0,1,40,0,12,1,0.2,0,0,2,Josh Anderson,0,0.3,4,RW,0,0,9.1,11,Columbus Blue Jackets,128,10:42
275,27,4,0.9,4,38,0,,0,0,37,0,24,0,0.0,0,0,17,Justin Falk,2,0.9,4,D,0,0,0.0,16,Columbus Blue Jackets,341,14:14
276,29,2,0.1,2,15,0,100.0,2,1,53,0,30,1,-0.1,0,0,61,Jared Boll,-3,0.0,3,RW,0,0,9.1,11,Columbus Blue Jackets,200,6:39
277,32,2,1.6,2,71,0,,0,1,128,0,61,1,-0.9,0,0,28,Fedor Tyutin,-6,0.8,3,D,0,0,4.0,25,Columbus Blue Jackets,1073,17:35
278,23,1,0.2,1,3,26,65.3,49,1,13,0,8,1,0.1,0,0,5,Michael Chaput,3,0.3,2,C,0,0,10.0,10,Columbus Blue Jackets,72,9:00
279,27,2,0.0,2,0,0,,0,0,0,0,37,0,0.0,0,0,2,Sergei Bobrovsky,0,5.3,2,G,0,0,0.0,1,Columbus Blue Jackets,2116,57:12
280,27,2,0.0,2,9,0,,0,0,21,0,16,0,-0.1,0,0,8,Andrew Bodnarchuk,-6,-0.1,2,D,0,0,0.0,5,Columbus Blue Jackets,233,14:32
281,32,1,0.0,1,0,0,,0,0,0,0,18,0,0.0,0,0,0,Curtis McElhinney,0,1.2,1,G,0,0,,0,Columbus Blue Jackets,835,46:25
282,19,1,0.1,1,2,0,,0,0,4,0,3,0,0.0,0,0,0,Sonny Milano,1,0.1,1,LW,0,0,0.0,2,Columbus Blue Jackets,40,13:23
283,23,0,0.0,0,,,,,0,0,0,4,0,0.0,0,0,0,Anton Forsberg,0,0.5,0,G,0,0,,0,Columbus Blue Jackets,178,44:32
284,22,0,-0.1,0,0,0,,0,0,7,0,4,0,-0.1,0,0,0,Markus Hannikainen,-2,-0.1,0,LW,0,0,0.0,3,Columbus Blue Jackets,29,7:09
285,21,0,0.0,0,0,0,,0,0,0,0,31,0,0.0,0,0,2,Joonas Korpisalo,0,6.3,0,G,0,0,,0,Columbus Blue Jackets,1803,58:10
286,22,0,1.0,0,10,0,,0,0,7,0,8,0,-0.2,0,0,0,Dean Kukan,9,0.9,0,D,0,0,0.0,3,Columbus Blue Jackets,139,17:21
287,22,0,0.0,0,1,0,,0,0,0,0,1,0,0.0,0,0,4,Michael Paliotta,0,0.0,0,D,0,0,0.0,2,Columbus Blue Jackets,8,7:32
288,24,0,-0.1,0,4,0,,0,0,0,0,1,0,0.0,0,0,0,John Ramage,-2,-0.2,0,D,0,0,,0,Columbus Blue Jackets,14,14:09
289,26,48,1.7,32,55,252,47.3,226,22,156,5,82,41,10.3,13,17,64,Jamie Benn,7,12.1,89,LW,3,2,16.6,247,Dallas Stars,1642,20:01
290,24,40,1.3,23,27,376,55.6,470,26,80,6,72,33,8.2,17,7,16,Tyler Seguin,2,9.6,73,C,0,0,11.9,278,Dallas Stars,1400,19:27
291,32,30,1.3,15,20,443,54.8,538,24,9,7,75,33,7.5,15,9,22,Jason Spezza,4,8.8,63,C,0,0,16.3,202,Dallas Stars,1239,16:31
292,23,48,4.6,28,68,0,,0,8,44,4,76,10,5.6,20,2,30,John Klingberg,22,10.2,58,D,0,0,5.8,171,Dallas Stars,1724,22:41
293,34,35,1.0,18,24,17,48.5,16,13,76,6,76,20,4.9,17,7,27,Patrick Sharp,-3,5.9,55,LW,0,0,8.8,226,Dallas Stars,1339,17:37
294,32,26,1.0,22,26,4,33.3,2,12,25,0,75,13,3.2,4,1,20,Ales Hemsky,3,4.2,39,RW,0,0,8.4,155,Dallas Stars,983,13:06
295,30,32,4.9,27,159,0,,0,4,100,1,82,5,2.4,4,1,34,Alex Goligoski,21,7.2,37,D,1,0,3.9,127,Dallas Stars,1954,23:50
296,24,19,1.3,16,47,621,47.7,567,11,98,1,82,16,2.1,2,2,42,Cody Eakin,3,3.4,35,C,1,3,12.1,132,Dallas Stars,1342,16:22
297,23,14,1.4,13,21,166,36.2,94,14,4,3,73,15,2.2,1,0,16,Mattias Janmark,12,3.6,29,C,0,1,13.9,108,Dallas Stars,1035,14:10
298,26,16,1.4,14,58,20,42.9,15,13,123,6,80,13,1.7,1,0,123,Antoine Roussel,11,3.2,29,LW,1,0,11.7,111,Dallas Stars,1109,13:51
299,20,20,1.1,19,33,1,0.0,0,8,68,1,79,9,1.3,1,1,12,Valeri Nichushkin,2,2.3,29,RW,0,0,6.5,139,Dallas Stars,1101,13:56
300,26,12,1.0,9,52,15,37.5,9,10,71,1,71,11,1.4,2,1,21,Colton Sceviour,6,2.4,23,C,1,0,8.8,125,Dallas Stars,900,12:40
301,27,16,3.4,14,73,0,,0,3,86,1,62,7,1.8,2,3,72,Jason Demers,16,5.2,23,D,0,1,7.4,94,Dallas Stars,1294,20:52
302,35,10,1.1,7,39,442,50.7,455,9,42,0,82,12,1.2,1,1,31,Vernon Fiddler,5,2.3,22,C,2,2,12.2,98,Dallas Stars,954,11:38
303,34,17,3.3,16,172,0,,0,3,73,0,82,4,0.8,0,0,26,Johnny Oduya,8,4.1,21,D,1,1,6.3,63,Dallas Stars,1671,20:23
304,31,6,0.4,4,20,8,27.3,3,6,70,2,54,11,1.3,2,5,27,Patrick Eaves,-5,1.7,17,RW,0,0,12.8,86,Dallas Stars,700,12:58
305,22,7,0.9,6,33,204,49.1,197,5,48,1,45,5,0.4,1,0,16,Radek Faksa,9,1.3,12,C,0,0,7.5,67,Dallas Stars,556,12:21
306,28,9,1.8,8,94,0,,0,2,90,2,64,3,0.5,0,1,21,Jordie Benn,2,2.2,12,D,1,0,5.2,58,Dallas Stars,1001,15:39
307,23,8,0.9,7,47,0,,0,0,58,0,38,0,0.2,1,0,14,Patrik Nemeth,-1,1.0,8,D,0,0,0.0,36,Dallas Stars,594,15:37
308,24,4,1.0,4,43,0,,0,2,47,1,40,2,0.2,0,0,6,Jyrki Jokipakka,1,1.2,6,D,0,0,7.7,26,Dallas Stars,580,14:30
309,28,4,0.3,2,36,0,,0,0,9,0,11,0,0.1,2,0,2,Kris Russell,-1,0.5,4,D,0,0,0.0,14,Dallas Stars,264,24:02
310,23,2,-0.1,2,21,0,,0,1,55,0,14,1,0.1,0,0,6,Stephen Johns,-6,0.0,3,D,0,0,7.7,13,Dallas Stars,250,17:50
311,32,3,0.0,3,0,0,,0,0,0,0,43,0,0.0,0,0,2,Kari Lehtonen,0,5.5,3,G,0,0,,0,Dallas Stars,2279,53:00
312,33,2,0.0,1,13,1,80.0,4,0,30,0,23,0,-0.3,0,0,21,Travis Moen,-3,-0.3,2,LW,1,0,0.0,12,Dallas Stars,188,8:12
313,32,2,0.0,1,0,0,,0,0,0,0,48,0,0.0,1,0,2,Antti Niemi,0,5.9,2,G,0,0,,0,Dallas Stars,2654,55:17
314,23,2,0.0,2,29,0,,0,0,54,0,19,0,-0.1,0,0,21,Jamie Oleksiak,-5,-0.1,2,D,0,0,0.0,13,Dallas Stars,242,12:43
315,20,0,0.1,0,1,6,14.3,1,1,0,0,1,1,0.2,0,0,0,Jason Dickinson,1,0.2,1,C,0,0,50.0,2,Dallas Stars,12,11:55
